2.531645569620253125e-02 2.531645569620253125e-02 2.531645569620253125e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 4.177215189873417778e-01 1.265822784810126563e-02 2.531645569620253125e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 1.265822784810126563e-02 7.594936708860759722e-02 1.265822784810126563e-02 1.265822784810126563e-02
1.838235294117647033e-03 2.022058823529411867e-02 4.227941176470588480e-02 2.205882352941176613e-02 1.102941176470588307e-02 1.838235294117647033e-03 1.838235294117647033e-03 3.676470588235294067e-03 3.676470588235294067e-03 1.011029411764705899e-01 1.470588235294117627e-02 3.676470588235294067e-03 1.838235294117647033e-03 5.514705882352941534e-03 1.838235294117647033e-03 1.838235294117647033e-03 9.375000000000000000e-02 1.286764705882352880e-02 1.838235294117647033e-03 9.191176470588235600e-03 1.102941176470588307e-02 1.838235294117647033e-03 2.003676470588235392e-01 5.698529411764705760e-02 1.102941176470588307e-02 1.838235294117647033e-03 1.838235294117647033e-03 3.676470588235294067e-03 2.573529411764705760e-02 1.838235294117647033e-03 1.838235294117647033e-03 1.654411764705882373e-02 1.286764705882352880e-02 1.948529411764705899e-01 7.352941176470588133e-03 5.698529411764705760e-02 1.470588235294117627e-02 2.205882352941176613e-02
5.917159763313609329e-03 4.437869822485206867e-02 2.958579881656804664e-03 2.071005917159763482e-02 1.479289940828402428e-01 5.917159763313609329e-03 3.254437869822485174e-02 8.875739644970414427e-03 2.958579881656804664e-03 2.071005917159763482e-02 2.958579881656804664e-03 5.917159763313609329e-03 2.958579881656804664e-03 2.958579881656804664e-03 2.958579881656804664e-03 2.958579881656804664e-03 2.958579881656804664e-03 1.183431952662721866e-02 2.958579881656804664e-03 2.958579881656804664e-03 2.958579881656804664e-03 2.958579881656804664e-03 1.183431952662721831e-01 1.005917159763313612e-01 2.958579881656804578e-02 8.875739644970414427e-03 1.183431952662721866e-02 2.366863905325443732e-02 1.479289940828402289e-02 2.958579881656804664e-03 2.958579881656804664e-03 2.662721893491124328e-02 1.775147928994082885e-02 9.763313609467455523e-02 5.917159763313609329e-03 1.420118343195266308e-01 2.071005917159763482e-02 3.550295857988165771e-02
4.629629629629629373e-03 2.314814814814814686e-02 9.259259259259258745e-03 1.851851851851851749e-02 2.175925925925925875e-01 1.851851851851851749e-02 8.796296296296296502e-02 2.314814814814814686e-02 4.629629629629629373e-03 9.259259259259258745e-03 9.259259259259258745e-03 4.629629629629629373e-03 4.629629629629629373e-03 4.629629629629629373e-03 4.629629629629629373e-03 4.629629629629629373e-03 4.629629629629629373e-03 2.314814814814814686e-02 4.629629629629629373e-03 4.629629629629629373e-03 4.629629629629629373e-03 4.629629629629629373e-03 4.166666666666666435e-02 6.481481481481481122e-02 3.703703703703703498e-02 9.259259259259258745e-03 1.388888888888888812e-02 3.240740740740740561e-02 9.259259259259258745e-03 4.629629629629629373e-03 4.629629629629629373e-03 5.092592592592592310e-02 1.388888888888888812e-02 8.796296296296296502e-02 1.851851851851851749e-02 6.944444444444444753e-02 3.240740740740740561e-02 1.388888888888888812e-02
2.436647173489278617e-02 5.653021442495126392e-02 9.746588693957114469e-04 9.746588693957114469e-04 9.746588693957114469e-04 2.923976608187134341e-03 3.898635477582845787e-03 9.746588693957114469e-04 9.746588693957114469e-04 9.746588693957114469e-04 9.746588693957114469e-04 9.746588693957114469e-04 9.746588693957114469e-04 9.746588693957114469e-04 9.746588693957114469e-04 9.746588693957114469e-04 9.746588693957114469e-04 7.797270955165691575e-03 9.746588693957114469e-04 9.746588693957114469e-04 9.746588693957114469e-04 9.746588693957114469e-04 6.296296296296296502e-01 1.539961013645224086e-01 9.746588693957114469e-04 9.746588693957114469e-04 2.923976608187134341e-03 9.746588693957114469e-04 2.534113060428849762e-02 9.746588693957114469e-04 1.949317738791422894e-03 1.461988304093567170e-02 9.746588693957114469e-04 3.898635477582845787e-03 1.949317738791422894e-03 1.461988304093567170e-02 2.923976608187134341e-03 3.118908382066276630e-02
5.376344086021505458e-02 1.075268817204301161e-02 1.075268817204301161e-02 4.301075268817204644e-02 1.075268817204301161e-02 1.075268817204301161e-02 2.150537634408602322e-02 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02 2.150537634408602322e-02 2.150537634408602322e-02 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02 4.301075268817204367e-01 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02 3.225806451612903136e-02 1.075268817204301161e-02 1.075268817204301161e-02 2.150537634408602322e-02 2.150537634408602322e-02 3.225806451612903136e-02 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02 1.075268817204301161e-02
4.048582995951417046e-03 6.882591093117408632e-02 8.097165991902834092e-03 4.048582995951417046e-03 2.429149797570850228e-02 8.097165991902834092e-03 8.097165991902834092e-03 8.097165991902834092e-03 4.048582995951417046e-03 4.048582995951417046e-03 4.048582995951417046e-03 8.097165991902834092e-03 4.048582995951417046e-03 4.048582995951417046e-03 4.048582995951417046e-03 4.048582995951417046e-03 8.097165991902834092e-03 4.048582995951417046e-03 4.048582995951417046e-03 4.048582995951417046e-03 4.048582995951417046e-03 4.048582995951417046e-03 6.842105263157894912e-01 1.214574898785425114e-02 4.048582995951417046e-03 4.048582995951417046e-03 2.024291497975708523e-02 4.048582995951417046e-03 4.048582995951417046e-03 4.048582995951417046e-03 4.048582995951417046e-03 4.048582995951417046e-03 4.048582995951417046e-03 8.097165991902834092e-03 4.048582995951417046e-03 4.048582995951417046e-03 1.214574898785425114e-02 2.429149797570850228e-02
4.968944099378881651e-02 6.832298136645963138e-02 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 1.863354037267080793e-02 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.273291925465838137e-01 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 6.211180124223602064e-03 1.863354037267080793e-02 6.211180124223602064e-03 1.863354037267080793e-02
2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 5.000000000000000278e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 5.000000000000000278e-02 2.500000000000000139e-02 2.500000000000000139e-02
4.008016032064127925e-03 1.202404809619238464e-02 6.012024048096192147e-02 4.208416833667334711e-02 1.262525050100200275e-01 2.004008016032064049e-02 1.402805611222444904e-02 8.016032064128255849e-03 2.004008016032063962e-03 2.004008016032063962e-03 2.004008016032063962e-03 2.004008016032063962e-03 2.004008016032063962e-03 2.004008016032063962e-03 2.004008016032063962e-03 2.004008016032063962e-03 2.004008016032063962e-03 4.008016032064127925e-03 6.012024048096192320e-03 2.004008016032063962e-03 2.004008016032063962e-03 2.004008016032063962e-03 1.082164328657314600e-01 1.482965931863727549e-01 1.803607214428857783e-02 6.012024048096192320e-03 8.016032064128255849e-03 1.202404809619238464e-02 2.004008016032064049e-02 2.004008016032063962e-03 2.004008016032063962e-03 4.809619238476953856e-02 4.008016032064127925e-03 1.442885771543086226e-01 1.603206412825651170e-02 1.122244488977955923e-01 2.605210420841683194e-02 4.008016032064127925e-03
1.041666666666666609e-02 1.041666666666666609e-02 2.083333333333333218e-02 1.041666666666666609e-02 1.145833333333333287e-01 1.041666666666666609e-02 2.083333333333333218e-02 2.083333333333333218e-02 2.083333333333333218e-02 2.083333333333333218e-02 1.041666666666666609e-02 1.041666666666666609e-02 1.041666666666666609e-02 3.125000000000000000e-02 1.041666666666666609e-02 1.041666666666666609e-02 1.041666666666666609e-02 7.291666666666667129e-02 1.041666666666666609e-02 1.041666666666666609e-02 1.041666666666666609e-02 1.041666666666666609e-02 1.250000000000000000e-01 1.145833333333333287e-01 1.041666666666666609e-02 1.041666666666666609e-02 3.125000000000000000e-02 1.041666666666666609e-02 1.041666666666666609e-02 1.041666666666666609e-02 1.041666666666666609e-02 3.125000000000000000e-02 1.041666666666666609e-02 3.125000000000000000e-02 1.041666666666666609e-02 4.166666666666666435e-02 4.166666666666666435e-02 3.125000000000000000e-02
2.272727272727272790e-02 4.545454545454545581e-02 4.545454545454545581e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 4.545454545454545581e-02 2.272727272727272790e-02 2.272727272727272790e-02 4.545454545454545581e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 4.545454545454545581e-02 2.272727272727272790e-02 2.272727272727272790e-02 4.545454545454545581e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02 2.272727272727272790e-02
2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 5.128205128205128027e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02 2.564102564102564014e-02
2.380952380952380820e-02 7.142857142857142461e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 7.142857142857142461e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02 2.380952380952380820e-02
2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 7.499999999999999722e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02
2.500000000000000139e-02 2.500000000000000139e-02 5.000000000000000278e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 5.000000000000000278e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02
5.649717514124293766e-03 1.694915254237288130e-02 3.389830508474576259e-02 5.649717514124293766e-03 2.259887005649717506e-02 5.649717514124293766e-03 1.129943502824858753e-02 5.649717514124293766e-03 5.649717514124293766e-03 5.084745762711864736e-02 1.129943502824858753e-02 5.649717514124293766e-03 5.649717514124293766e-03 5.649717514124293766e-03 5.649717514124293766e-03 5.649717514124293766e-03 1.016949152542372947e-01 6.779661016949152519e-02 5.649717514124293766e-03 2.824858757062146883e-02 2.259887005649717506e-02 1.694915254237288130e-02 1.355932203389830504e-01 1.412429378531073476e-01 1.129943502824858753e-02 5.649717514124293766e-03 5.649717514124293766e-03 5.649717514124293766e-03 2.259887005649717506e-02 5.649717514124293766e-03 5.649717514124293766e-03 1.129943502824858753e-02 5.649717514124293766e-03 7.909604519774011966e-02 5.649717514124293766e-03 3.389830508474576259e-02 2.259887005649717506e-02 5.649717514124293766e-02
8.333333333333333218e-03 5.833333333333333426e-02 5.000000000000000278e-02 8.333333333333333218e-03 1.083333333333333370e-01 2.500000000000000139e-02 1.666666666666666644e-02 8.333333333333333218e-03 8.333333333333333218e-03 5.833333333333333426e-02 1.666666666666666644e-02 8.333333333333333218e-03 8.333333333333333218e-03 8.333333333333333218e-03 8.333333333333333218e-03 8.333333333333333218e-03 1.000000000000000056e-01 8.333333333333333218e-03 8.333333333333333218e-03 8.333333333333333218e-03 5.833333333333333426e-02 8.333333333333333218e-03 7.499999999999999722e-02 4.166666666666666435e-02 8.333333333333333218e-03 8.333333333333333218e-03 8.333333333333333218e-03 8.333333333333333218e-03 8.333333333333333218e-03 8.333333333333333218e-03 8.333333333333333218e-03 2.500000000000000139e-02 8.333333333333333218e-03 6.666666666666666574e-02 8.333333333333333218e-03 5.000000000000000278e-02 2.500000000000000139e-02 4.166666666666666435e-02
2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 5.000000000000000278e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 5.000000000000000278e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02
